Palacio Solecio|https://palaciosolecio.com/en/|Calle Granada 61|Málaga|ES|2020-01-01|https://i.travelapi.com/hotels/37000000/36310000/36305000/36304956/eb2b9025_b.jpg|36.7223|-4.41784|2135229
Pan Pacific Beijing|https://www.panpacific.com/en/hotels-and-resorts/pp-beijing.html|No. 2 Huayuan Street|Beijing|CN|2017-09-01|https://i.travelapi.com/hotels/20000000/19200000/19194600/19194574/0edf7091_b.jpg|39.91124|116.37155|716631
Autograph Collection Paragraph Resort & Spa Shekvetili|http://www.marriott.com/hotels/travel/busak-paragraph-resort-and-spa-shekvetili-autograph-collection/|Shekvetili Beach, Highway E70|Shekhvetili|GE|2018-03-01|https://i.travelapi.com/hotels/21000000/20140000/20132400/20132310/eaabb024_b.jpg|41.95316|41.76542|771054
Park Hyatt Kyoto|https://www.hyatt.com/en-US/hotel/japan/park-hyatt-kyoto/itmph|360 Kodaiji Masuyacho|Kyoto|JP|2019-11-01|https://i.travelapi.com/hotels/38000000/37610000/37609500/37609460/72636ec7_b.jpg|34.99891|135.78122|2156877
Park Hyatt St. Kitts|https://www.hyatt.com/en-US/hotel/saint-kitts-and-nevis/park-hyatt-st-kitts/skbph|Banana Bay, South East Peninsula|Basseterre|KN|2018-01-01|NULL|17.22886|-62.63819|747799
Hôtel Plage Palace|https://plagepalace.com/en/|336 Avenue Saint-Maurice|Palavas-les-Flots|FR|2020-01-01|https://i.travelapi.com/hotels/25000000/24420000/24419100/24419093/3953ee58_b.jpg|43.54121|3.96909|923588
Planet Hollywood Beach Resort Costa Rica - All Inclusive|https://www.planethollywoodhotels.com/property/costa-rica|Playa Manzanillo Bahia Culebra|Papagayo|CR|2018-09-01|https://i.travelapi.com/hotels/22000000/21890000/21883000/21882911/5def5af0_b.jpg|10.63726|-85.66159|804354
Pullman Zhouzhuang|http://www.pullmanhotels.com/gb/hotel-9113-pullman-zhouzhuang-/index.shtml|No. 88 Quanwang Road|Suzhou|CN|2018-05-01|https://i.travelapi.com/hotels/19000000/18030000/18023700/18023628/272bb395_b.jpg|31.12694|120.85569|700737
Radisson Blu Hotel, Jeddah|https://www.radissonblu.com/en/hotel-dubaiwaterfront|Medina Road|Jeddah|SA|2018-03-01|https://i.travelapi.com/hotels/1000000/920000/911600/911520/04596261_b.jpg|21.51839|39.18155|106071
Radisson Jodhpur|https://www.radisson.com/jodhpur-hotel-rj-342-001/indrdjp|8 Residency Road, Gaurav Path|Jodhpur|IN|2017-10-01|https://i.travelapi.com/hotels/22000000/21960000/21950700/21950659/551d020e_b.jpg|26.26479|73.03111|808462
Radisson Resort Paracas|https://www.radisson.com/nuevo-paracas-ica-hotel-pe-11550/perpape|KM 18.5 Autopista|Paracas|PE|2019-06-01|https://i.travelapi.com/hotels/39000000/38030000/38026600/38026509/9d45d605_b.jpg|-13.80532|-76.24541|2181906
Raffles Singapore|https://www.raffles.com/singapore/|1 Beach Road|Singapore|SG|2019-07-01|https://i.travelapi.com/hotels/1000000/30000/20500/20409/6af50de7_b.jpg|1.29453|103.85495|116216
Relais de Chambord|http://relaisdechambord.com/en/|Place Saint-Louis|Chambord|FR|2018-04-01|https://i.travelapi.com/hotels/22000000/21450000/21446200/21446110/b082b874_b.jpg|47.6159|1.51178|793629
Renaissance Bali Uluwatu Resort & Spa|http://www.marriott.com/hotels/travel/dpsuw-renaissance-bali-uluwatu-resort-and-spa/|Jalan Pantai Balangan 1 No 1|Ungasan|ID|2018-03-01|https://i.travelapi.com/hotels/24000000/23300000/23295400/23295378/6c594838_b.jpg|-8.81288|115.14501|873304
Renaissance Bengaluru Race Course Hotel|http://www.marriott.com/hotels/travel/blrbh-renaissance-bengaluru-race-course-hotel/|No. 17 and 17/1, Madhavanagar Extension|Bengaluru|IN|2018-05-15|https://i.travelapi.com/hotels/28000000/27050000/27041300/27041208/c5bcd709_b.jpg|12.98442|77.57668|978672
Renaissance Hangzhou Northeast Hotel|http://www.marriott.com/hotels/travel/hghne-renaissance-hangzhou-northeast-hotel/|No 607 Renmin Ave, Nanyuan St|Hangzhou|CN|2018-06-15|https://i.travelapi.com/hotels/28000000/27350000/27343300/27343241/af260744_b.jpg|30.41455|120.31029|1009127
Renaissance Paris Vendome Hotel|https://www.marriott.com/hotels/travel/parvd-renaissance-paris-vendome-hotel/|4 Rue Du Mont Thabor|Paris|FR|2018-05-01|https://i.travelapi.com/hotels/1000000/60000/55000/54961/fb4d22bc_b.jpg|48.86541|2.32951|107344
Renaissance Taipei Shihlin Hotel|http://www.marriott.com/hotels/travel/tpesh-renaissance-taipei-shihlin-hotel/|No 8 Ln 470, Section 5|Taipei|TW|2018-06-15|https://i.travelapi.com/hotels/30000000/29150000/29144500/29144406/ecb5ee13_b.jpg|25.09314|121.52944|1036840
Renaissance Warsaw Airport Hotel|http://www.marriott.com/hotels/travel/wawbr-renaissance-warsaw-airport-hotel/|Ul Zwirki i Wigury 1|Warsaw|PL|2018-04-15|https://i.travelapi.com/hotels/23000000/22420000/22412100/22412085/3d14331d_b.jpg|52.17276|20.97287|827833
Reykjavik Konsulat Hotel, Curio Collection by Hilton|http://curiocollection3.hilton.com/en/hotels/iceland/reykjavik-konsulat-hotel-curio-collection-by-hilton-REKCUQQ/index.html|Hafnarstrti 17  19|Reykjavik|IS|2018-01-01|https://i.travelapi.com/hotels/20000000/19390000/19381000/19380922/e66db9b7_b.jpg|64.1482|-21.93872|740281
Rosewood Baha Mar|https://www.rosewoodhotels.com/en/baha-mar|One Bahamar Boulevard|Nassau|BS|2018-06-01|https://i.travelapi.com/hotels/9000000/8700000/8695400/8695378/f52c8b07_b.jpg|25.0679|-77.39769|477301
Rosewood Bermuda|https://www.rosewoodhotels.com/en/bermuda|60 Tucker\'s Point Drive|Hamilton Parish|BM|2018-05-01|https://i.travelapi.com/hotels/3000000/2430000/2425600/2425532/96bb7fc5_b.jpg|32.33946|-64.70078|307584
Rosewood Hong Kong|https://www.rosewoodhotels.com/en/hong-kong|Victoria Dockside 18 Salisbury Rd.|Kowloon|HK|2019-03-15|https://i.travelapi.com/hotels/30000000/29360000/29356100/29356032/b86b0c10_b.jpg|22.29426|114.17421|1680595
Rosewood Hong Kong|https://www.rosewoodhotels.com/en/hong-kong|Victoria Dockside 18 Salisbury Rd.|Kowloon|HK|2020-01-01|https://i.travelapi.com/hotels/30000000/29360000/29356100/29356032/b86b0c10_b.jpg|22.29426|114.17421|1680595
Rosewood Little Dix Bay|https://www.rosewoodhotels.com/en/little-dix-bay-virgin-gorda|Lee Road, Valley|Virgin Gorda|VG|2020-01-15|NULL|18.45882|-64.43469|136504
Rosewood Luang Prabang|https://www.rosewoodhotels.com/en/luang-prabang|Rosewood Luang Prabang|Luang Prabang|LA|2018-03-01|https://i.travelapi.com/hotels/23000000/22320000/22316800/22316772/4aaefe25_b.jpg|19.85752|102.11294|937103
Rosewood Phnom Penh|https://www.rosewoodhotels.com/en/phnom-penh|No. 66 Monivong Blvd. Sangkat Wat Phnom|Phnom Penh|KH|2018-02-01|https://i.travelapi.com/hotels/18000000/17180000/17171500/17171429/a20a65af_b.jpg|11.57358|104.91957|844893
Rosewood Sanya|https://www.rosewoodhotels.com/en/sanya|No. 6 Haitang North Road|Sanya|CN|2017-09-01|https://i.travelapi.com/hotels/19000000/18130000/18123900/18123818/a536f937_b.jpg|18.35893|109.73756|721659
RYSE, Autograph Collection|http://www.marriott.com/hotels/travel/selsa-ryse-autograph-collection/|130, Yanghwa-ro, Mapo-gu|Seoul|KR|2018-04-15|https://i.travelapi.com/hotels/3000000/2460000/2455100/2455064/88fdb182_b.jpg|37.55467|126.92096|308896
S Hotel Jamaica|https://www.shoteljamaica.com/|7 Jimmy Cliff Blvd|Montego Bay|JM|2019-01-15|https://i.travelapi.com/hotels/32000000/31380000/31370700/31370664/bbd4486b_b.jpg|18.48773|-77.92782|1783384
SAii Lagoon Maldives, Curio Collection by Hilton|https://curiocollection3.hilton.com/en/hotels/maldives/saii-lagoon-maldives-curio-collection-by-hilton-MLEGSQQ/index.html|South Male Atoll|Emboodhoo Lagoon|MV|2019-08-01|https://i.travelapi.com/hotels/31000000/30440000/30435500/30435488/5ce8cfde_b.jpg|4.1202|73.4681|1638546
Santarena Hotel at Las Catalinas|https://www.santarenahotel.com/|Las Catalinas Road.|Las Catalinas|CR|2019-02-15|https://i.travelapi.com/hotels/31000000/30450000/30440300/30440211/88121c66_b.jpg|10.4824|-85.78604|1622202
Sanya Yazhou Bay Resort, Curio Collection by Hilton|http://curiocollection3.hilton.com/en/hotels/china/sanya-yazhou-bay-resort-curio-collection-by-hilton-SYXCUQQ/index.html|Creative New City Yazhou Bay|Sanya|CN|2017-09-01|https://i.travelapi.com/hotels/17000000/16710000/16700200/16700133/9f64cdfb_b.jpg|18.32986|109.15777|696437
Mercure Brighton Seafront Hotel|http://www.seafront.gm/|149 Kings Road|Brighton|GB|2018-01-01|https://i.travelapi.com/hotels/1000000/40000/34400/34314/7ffd9e0a_b.jpg|50.8225|-0.1555|139061
Serafina Beach Hotel|https://www.serafinabeachhotel.com/|1045 Avenida Doctor Ashford|San Juan|PR|2018-05-01|https://i.travelapi.com/hotels/19000000/18570000/18567200/18567124/5f381643_b.jpg|18.45911|-66.07737|698257
Seya Beach Hotel - Alacati|https://www.labranda.com/en/hotel/seya-beach-hotel.html|Alacati Mahallesi Cark Plaji Mevkii 8010|Cesme|TR|2018-05-01|https://i.travelapi.com/hotels/16000000/15480000/15471300/15471254/fb6be07a_b.jpg|38.24755|26.38268|601617
Shama Lakeview Asoke Bangkok|https://www.shama.com/lakeview-asoke/|No.41 Sukhumvit 16, Sukhumvit Road|Bangkok|TH|2018-03-01|https://i.travelapi.com/hotels/23000000/22450000/22448200/22448148/bfcc8c0b_b.jpg|13.73015|100.56132|827230
Shangri-La Hotel, Suzhou Yuanqu|https://www.shangri-la.com/suzhou/shangrila/|Tower 2, GCL Plaza, 99 Si’an Street|Suzhou|CN|2019-11-01|https://i.travelapi.com/hotels/37000000/36280000/36275300/36275205/2675e846_b.jpg|31.31738|120.71838|2037784
Sandies Tropical Village|http://www.silversandsgrenada.com/en|Casuarina Road|Malindi|KE|2018-07-01|https://i.travelapi.com/hotels/5000000/4590000/4581800/4581721/495aa09d_b.jpg|-3.23826|40.12503|389770
Six Senses Duxton|http://www.sixsenses.com/hotels/duxton/destination|83 Duxton Road|Singapore|SG|2018-04-01|https://i.travelapi.com/hotels/1000000/900000/893000/892933/683799b2_b.jpg|1.27875|103.84329|106976
SLS at Baha Mar|https://slshotels.com/bahamar/|One Baha Mar Boulevard|Nassau|BS|2018-02-01|https://i.travelapi.com/hotels/21000000/20300000/20296000/20295959/1b10a262_b.jpg|25.07195|-77.39824|763885
Sofa Hotel Istanbul, Autograph Collection|https://www.thesofahotel.com.tr/|Tesvikiye Caddesi No:41-41A Nisantasi|Istanbul|TR|2018-07-01|https://i.travelapi.com/hotels/2000000/1470000/1465500/1465474/1e339ec3_b.jpg|41.0505|28.99282|250702
Sofitel Foshan|https://sofitel.accorhotels.com/gb/hotel-8719-sofitel-foshan/index.shtml|3 Hebin Road South, Lecong Town|Foshan|CN|2018-06-01|https://i.travelapi.com/hotels/19000000/18420000/18410300/18410254/fa20c55f_b.jpg|22.94747|113.08576|714614
Sofitel Guiyang Hunter|http://www.sofitel.com/gb/hotel-8873-sofitel-guiyang-hunter/index.shtml|33 Dusigaojiaqiao Road|Guiyang|CN|2017-05-01|https://i.travelapi.com/hotels/16000000/16000000/15990300/15990261/66883543_b.jpg|26.57594|106.71914|670408
Sofitel Mexico City Reforma|https://sofitel.accor.com/hotel/9615/index.en.shtml|297 Avenue Paseo de la Reforma|Mexico City|MX|2020-01-01|https://i.travelapi.com/hotels/35000000/34960000/34959000/34958967/906fd8d4_b.jpg|19.4284|-99.1658|1894761
Solaz, A Luxury Collection Resort, Los Cabos|http://www.solazloscabos.com/|Km 18 5 Carretera Transpeninsular Csl-sj|San Jose del Cabo|MX|2018-06-01|https://i.travelapi.com/hotels/22000000/21140000/21136700/21136644/937a9c98_b.jpg|22.97423|-109.78205|802604
The St. Regis Astana|http://www.starwoodhotels.com/stregis/directory/new-hotels/europe/kz/list.html|1 Kabanbay Batyr Avenue|Nur-Sultan|KZ|2017-09-01|https://i.travelapi.com/hotels/18000000/17480000/17477200/17477113/c13e9855_b.jpg|51.15257|71.42426|672736
The St. Regis Changsha|http://www.starwoodhotels.com/stregis/property/overview/index.html?language=en_US&propertyID=3650|Yunda Central Plaza, No. 289|Changsha|CN|2017-04-01|https://i.travelapi.com/hotels/17000000/16650000/16648300/16648281/02fddb4b_b.jpg|28.16967|113.04377|666498
The St. Regis Shanghai Jingan|http://www.starwoodhotels.com/stregis/property/overview/index.html?language=en_US&propertyID=4395|1008 West Beijing Road|Shanghai|CN|2017-05-22|https://i.travelapi.com/hotels/5000000/4450000/4448800/4448798/4391c646_b.jpg|31.23265|121.45198|382433
The St. Regis Venice|https://www.marriott.com/hotels/travel/vcexr-the-st-regis-venice/|Campo Barozzi|Venice|IT|2019-10-01|https://i.travelapi.com/hotels/1000000/10000/3700/3624/994363da_b.jpg|45.43194|12.33551|173176
The St. Regis Zhuhai|http://www.starwoodhotels.com/stregis/property/overview/index.html?language=en_US&propertyID=3598|No. 1663 Yinwan Road, Wanzai|Zhuhai|CN|2018-07-15|https://i.travelapi.com/hotels/33000000/32920000/32911400/32911305/c0bd284d_b.jpg|22.1728|113.52101|1757970
Steigenberger marhaba thalasso|https://www.steigenberger.com/en/hotels/all-hotels/tunisia/hammamet/steigenberger-marhaba-thalasso|Avenue Moncef Bey|Hammamet|TN|2018-03-01|https://i.travelapi.com/hotels/1000000/20000/11100/11070/0a93fee6_b.jpg|36.40066|10.573|143023
Sul Villas & Spa|https://sulvillasazores.com/|R. do Dr. Filomeno da Câmara, 42|Lagoa|PT|2020-01-01|https://i.travelapi.com/hotels/33000000/32910000/32908800/32908754/53cce1eb_b.jpg|37.74507|-25.56672|1759708
Taj Rishikesh Resort & Spa, Uttarakhand|https://www.tajhotels.com/en-in/taj/taj-rishikesh/|Singthali, Rishikesh - Devprayag Road|Narendranagar|IN|2020-01-01|https://i.travelapi.com/hotels/33000000/32940000/32934200/32934156/b73ff22c_b.jpg|30.05796|78.48188|1942174
The Biltmore Mayfair, LXR Hotels & Resorts|https://lxrhotels3.hilton.com/lxr/biltmore-mayfair/|44 Grosvenor Square|London|GB|2019-09-15|https://i.travelapi.com/hotels/1000000/50000/47600/47581/17e1e78b_b.jpg|51.51096|-0.15115|106275
The Bodrum EDITION|https://www.editionhotels.com/bodrum/|Dirmil Mahallesi, Balyek Caddesi No 5A|Bodrum|TR|2018-07-01|https://i.travelapi.com/hotels/26000000/25780000/25770100/25770011/883c9491_b.jpg|37.1152|27.31158|949985
The Chow Kit - an Ormond Hotel|https://www.thechowkit.com/|1012 Jalan Sultan Ismail|Kuala Lumpur|MY|2019-12-01|https://i.travelapi.com/hotels/40000000/39820000/39812200/39812138/129f6699_b.jpg|3.16014|101.69666|2557607
The Fives Downtown Hotel & Residences, Curio Collection by Hilton|http://curiocollection3.hilton.com/en/hotels/mexico/the-fives-downtown-hotel-and-residences-curio-collection-by-hilton-CUNCUQQ/index.html|Avenida 10 Calle 2|Playa del Carmen|MX|2018-02-01|https://i.travelapi.com/hotels/20000000/19140000/19138900/19138867/f05b09c2_b.jpg|20.6239|-87.07552|714243
The Houghton Hotel, Spa, Wellness & Golf|https://thehoughtonhotel.com/|Lloys Ellis Ave|Johannesburg|ZA|2019-05-01|https://i.travelapi.com/hotels/35000000/34160000/34157500/34157423/e033b5c9_b.jpg|-26.16765|28.07455|1943664
The Liming Bequia|https://thelimingbequia.com/|Bequia Island|Bequia Island|VC|2018-11-15|https://i.travelapi.com/hotels/21000000/20250000/20247800/20247713/bad9c3a9_b.jpg|13.01171|-61.22723|762299
The Longhouse Jimbaran Bali|http://www.thelonghousebali.com/the-longhouse|Tiara Nusa Estate Jalan Goa Gong|Jimbaran|ID|2018-03-01|https://i.travelapi.com/hotels/24000000/23410000/23402900/23402814/0cb3e011_b.jpg|-8.80628|115.18096|879870
The Loren at Pink Beach|http://www.thelorenhotel.com/|116 South Shore Rd|Smith\'s|BM|2017-09-01|https://i.travelapi.com/hotels/18000000/17330000/17325300/17325260/5cc56271_b.jpg|32.32263|-64.70998|659963
The Lumiares Hotel & Spa|https://www.thelumiares.com/|Rua do Diario de Noticas, 142|Lisbon|PT|2019-10-01|https://i.travelapi.com/hotels/19000000/18270000/18268600/18268511/fda973eb_b.jpg|38.71386|-9.14445|690068
The Ned|https://www.thened.com/|27 Poultry|London|GB|2017-05-01|https://i.travelapi.com/hotels/25000000/25000000/24991300/24991201/d43a9074_b.jpg|51.51387|-0.08976|934697
The Oberoi Marrakech|https://www.oberoihotels.com/hotels-in-morocco-marrakech/|Tribu R\'hamna - Fraction Touhina|Marrakech|MA|2020-01-01|https://i.travelapi.com/hotels/41000000/40040000/40036900/40036856/a15d223a_b.jpg|31.61228|-7.90434|2700281
The Ocean Club, A Four Seasons Resort, Bahamas|https://www.fourseasons.com/oceanclub/|One Ocean Drive|Paradise Island|BS|2017-11-30|https://i.travelapi.com/hotels/1000000/540000/539100/539097/ed69fb39_b.jpg|25.08362|-77.31144|141105
The Okura Tokyo|http://www.hotelokura.co.jp/tokyo/en/|2-10-4 Toranomon|Tokyo|JP|2018-09-15|https://i.travelapi.com/hotels/34000000/33340000/33333700/33333699/bfa89396_b.jpg|35.66693|139.74425|1894470
The Pantheon Iconic Rome Hotel, Autograph Collection|http://www.marriott.com/hotels/travel/rompa-the-pantheon-iconic-rome-hotel-autograph-collection/|Via di Santa Chiara 4/A|Rome|IT|2018-04-15|https://i.travelapi.com/hotels/24000000/23980000/23972600/23972532/c62abdaf_b.jpg|41.89832|12.47639|900010
The Prince Akatoki London|https://www.theprinceakatokilondon.com/|50 Great Cumberland Place|London|GB|2019-10-01|https://i.travelapi.com/hotels/4000000/3010000/3005800/3005785/89fb5285_b.jpg|51.516|-0.1602|328246
The Ritz-Carlton Ras Al Khaimah, Al Wadi Desert|http://www.ritzcarlton.com/en/hotels/uae/al-wadi-desert|Al Mazraa|Ras Al Khaimah|AE|2018-01-01|https://i.travelapi.com/hotels/4000000/3140000/3135700/3135690/c2deb8d6_b.jpg|25.5849|55.83522|339047
The Ritz-Carlton Ras Al Khaimah, Al Hamra Beach|http://www.ritzcarlton.com/en/hotels/uae/al-hamra-beach|Vienna Street|Ras Al Khaimah|AE|2018-03-01|https://i.travelapi.com/hotels/21000000/20090000/20086500/20086500/2b10a667_b.jpg|25.69436|55.7759|849597
The Ritz-Carlton, Hotel de la Paix, Geneva|http://www.ritzcarlton.com/en/hotels/europe/geneva/hotel-overview|11, Quai du Mont-Blanc|Geneva|CH|2017-08-01|https://i.travelapi.com/hotels/1000000/30000/22700/22672/32434e26_b.jpg|46.20789|6.14886|115932
The Ritz-Carlton New York, Central Park|http://www.ritzcarlton.com/en/hotels/china/jiuzhaigou|50 Central Park S|New York|US|2018-05-15|https://i.travelapi.com/hotels/1000000/810000/807700/807655/a2005db3_b.jpg|40.76552|-73.97589|106256
The Ritz-Carlton, Langkawi|http://www.ritzcarlton.com/en/hotels/malaysia/langkawi|Jalan Pantai Kok|Langkawi|MY|2018-01-01|https://i.travelapi.com/hotels/19000000/18200000/18191400/18191339/a1afaf7d_b.jpg|6.36154|99.69986|692137
The Ritz-Carlton, Perth|https://www.ritzcarlton.com/en/hotels/australia/perth|1 BARRACK STREET|Perth|AU|2019-11-01|https://i.travelapi.com/hotels/40000000/39660000/39655700/39655601/820e1d4a_b.jpg|-31.95644|115.85876|2534954
The Royal Blue|http://www.royalblueresort.com/|Panormos|Mylopotamos|GR|2018-04-01|https://i.travelapi.com/hotels/6000000/5380000/5377800/5377734/db392b5a_b.jpg|35.41845|24.66041|417764
The Royal Crescent Hotel & Spa|https://www.royalcrescent.co.uk/|16 Royal Crescent|Bath|GB|2018-02-01|https://i.travelapi.com/hotels/1000000/520000/518700/518649/4e063a3e_b.jpg|51.38727|-2.36819|182106
The Santa Maria, A Luxury Collection Hotel & Golf Resort, Panama City|http://www.starwoodhotels.com/luxury/property/overview/index.html?propertyID=4252&language=en_US|Santa Maria Boulevard|Panama City|PA|2018-01-01|https://i.travelapi.com/hotels/21000000/20960000/20958600/20958573/3073c1c3_b.jpg|9.02761|-79.45127|846145
The Seminyak Beach Resort & Spa|https://www.theseminyak.com/|Jl. Kayu Aya, Seminyak Beach|Seminyak|ID|2018-04-01|https://i.travelapi.com/hotels/2000000/1720000/1717300/1717203/7296cdd8_b.jpg|-8.68622|115.15474|395243
The Sense Experience Resort|https://preferredhotels.com/property/sense-experience-resort-93186|Viale Italia 315|Follonica|IT|2020-01-01|https://i.travelapi.com/hotels/32000000/31890000/31888200/31888190/232b53fc_b.jpg|42.93869|10.71679|1791700
The Setai|http://www.thesetaihotel.co.il/?setai_tel_aviv=setai-tel-aviv&lang=en|2001 Collins Ave|Miami Beach|US|2018-04-01|https://i.travelapi.com/hotels/2000000/1130000/1126600/1126560/39beaf68_b.jpg|25.79591|-80.12895|195620
The Shanghai EDITION|http://www.marriott.com/hotels/travel/shaeb-the-shanghai-edition/|199 Nanjing Road East, Huangpu|Shanghai|CN|2018-06-15|https://i.travelapi.com/hotels/26000000/25770000/25770000/25769939/d698d7e0_b.jpg|31.23789|121.48592|949984
The St. Regis Cairo|http://www.starwoodhotels.com/stregis/property/overview/index.html?propertyID=3340&language=en_US|Mnia Al Kmh - Cairo Rd. Boulaq Num. 5|Cairo|EG|2018-07-01|https://i.travelapi.com/hotels/33000000/32920000/32911300/32911300/e7ae6a0c_b.jpg|30.06299|31.22734|1756444
The St. Regis Hong Kong|https://www.marriott.com/hotels/travel/hkgxr-the-st-regis-hong-kong/|1 Harbour Drive|Hong Kong|HK|2019-04-01|https://i.travelapi.com/hotels/36000000/35560000/35555600/35555583/f57514a1_b.jpg|22.28017|114.17487|1961709
The St. Regis Zhuhai|http://www.starwoodhotels.com/stregis/property/overview/index.html?propertyID=3598&language=en_US|No. 1663 Yinwan Road, Wanzai|Zhuhai|CN|2018-09-25|https://i.travelapi.com/hotels/33000000/32920000/32911400/32911305/c0bd284d_b.jpg|22.1728|113.52101|1757970
The Standard Hollywood|https://www.standardhotels.com/london/properties/london|8300 W Sunset Blvd|West Hollywood|US|2019-10-01|https://i.travelapi.com/hotels/1000000/440000/439700/439643/bd6f855a_b.jpg|34.09614|-118.37118|142046
The Stratford Park Hotel & Golf Club|https://manhattanloftgardens.com/the-stratford/|Ingon Manor|Stratford-upon-Avon|GB|2019-05-30|https://i.travelapi.com/hotels/18000000/17050000/17047100/17047084/3efc3cc8_b.jpg|52.22008|-1.68774|654961
The Stratford Park Hotel & Golf Club|https://www.thestratford.com/hotel/|Ingon Manor|Stratford-upon-Avon|GB|2019-10-01|https://i.travelapi.com/hotels/18000000/17050000/17047100/17047084/3efc3cc8_b.jpg|52.22008|-1.68774|654961
The Sukhothai Shanghai|https://www.slh.com/hotels/the-sukhothai-shanghai/|380 Weihai Road|Shanghai|CN|2018-01-01|https://i.travelapi.com/hotels/20000000/19720000/19716200/19716143/23248d72_b.jpg|31.22719|121.46419|762697
The Sukhothai Shanghai|https://www.sukhothai.com/shanghai/en|380 Weihai Road|Shanghai|CN|2018-04-28|https://i.travelapi.com/hotels/20000000/19720000/19716200/19716143/23248d72_b.jpg|31.22719|121.46419|762697
The Trafalgar St. James London, Curio Collection by Hilton|http://curiocollection3.hilton.com/en/hotels/united-kingdom/the-trafalgar-st-james-london-curio-collection-by-hilton-LONTSQQ/index.html|2 Spring Gardens|London|GB|2017-07-01|https://i.travelapi.com/hotels/1000000/700000/693900/693827/790b1d98_b.jpg|51.50743|-0.12905|195145
The Verandah|http://theverahotel.com/|191 Moo 2, Ao Nang|Krabi|TH|2018-03-01|https://i.travelapi.com/hotels/6000000/5330000/5321900/5321843/62d41d8d_b.jpg|8.03189|98.82346|415870
The Westin Kolkata Rajarhat|https://www.starwoodhotels.com/preferredguest/property/overview/index.html?propertyID=3274|Plot No CBD 2 Action Area II New Town|Kolkata|IN|2017-09-23|https://i.travelapi.com/hotels/17000000/16720000/16714900/16714839/8116f748_b.jpg|22.5913|88.47555|756135
The Westin Maldives Miriandhoo Resort|https://www.marriott.com/hotels/travel/mlewi-the-westin-maldives-miriandhoo-resort/|Miriandhoo Island|Miriandhoo Island|MV|2018-10-15|https://i.travelapi.com/hotels/26000000/25030000/25027600/25027536/38cfa4eb_b.jpg|5.0638|73.02974|936911
The Westin Perth|https://www.starwoodhotels.com/preferredguest/property/overview/index.html?propertyID=4010|480 Hay Street|Perth|AU|2018-04-27|https://i.travelapi.com/hotels/23000000/22400000/22394400/22394359/00ea0d78_b.jpg|-31.9553|115.86418|835777
The White Horse Hotel Romsey|https://www.whitehorsedorking.com/|Market Place|Romsey|GB|2018-03-01|https://i.travelapi.com/hotels/1000000/10000/2600/2597/445b7d88_b.jpg|50.98892|-1.49904|311630
Thompson Zihuatanejo, a Beach Resort|https://www.thompsonhotels.com/hotels/mexico/zihuatanejo/thompson-zihuatanejo|Playa La Ropa S/N|Zihuatanejo|MX|2019-12-15|NULL|17.63104|-101.54536|181283
TRUNK HOTEL|https://trunk-hotel.com/|5-31 Jingumae, Shibuya-ku|Tokyo|JP|2017-09-01|https://i.travelapi.com/hotels/19000000/18270000/18265800/18265733/c24eda4e_b.jpg|35.6642|139.70416|689991
V Hotel Dubai, Curio Collection by Hilton|https://curiocollection3.hilton.com/en/hotels/uae/v-hotel-dubai-curio-collection-by-hilton-DXBVHQQ/index.html|Sheikh Zayed Road|Dubai|AE|2018-07-01|https://i.travelapi.com/hotels/14000000/13330000/13320200/13320158/4afe334d_b.jpg|25.18456|55.25326|568320
Viceroy Los Cabos|https://www.viceroyhotelsandresorts.com/en/loscabos|Paseo Malecon San Jose Lote 8|San Jose del Cabo|MX|2018-05-01|https://i.travelapi.com/hotels/12000000/11580000/11573500/11573440/baea0ce8_b.jpg|23.04517|-109.69834|532659
Villa Orsula|https://www.adriaticluxuryhotels.com/en/villa-orsula|Ul. Frana Supila 14|Dubrovnik|HR|2018-04-01|https://i.travelapi.com/hotels/6000000/5020000/5013400/5013311/1ff7064f_b.jpg|42.64067|18.12125|409535
W Amman|http://www.starwoodhotels.com/whotels/property/overview/index.html?propertyID=3341&language=en_US|13 Rafiq Al Hariri Ave|Amman|JO|2018-02-01|https://i.travelapi.com/hotels/21000000/20960000/20958700/20958666/4dff4c1d_b.jpg|31.96431|35.90328|810158
W Kuala Lumpur|https://www.marriott.com/hotels/travel/kulwh-w-kuala-lumpur/|121 Jalan Ampang|Kuala Lumpur|MY|2018-08-01|https://i.travelapi.com/hotels/25000000/24160000/24153800/24153752/9e3e0f89_b.jpg|3.15841|101.70955|966430
W Panama|http://www.starwoodhotels.com/whotels/property/overview/index.html?propertyID=3784&language=en_US|Calle Aquilino de la Guardia & Calle 50|Panama City|PA|2018-01-01|https://i.travelapi.com/hotels/22000000/21320000/21314100/21314035/8bb208a6_b.jpg|8.97972|-79.52451|810166
W XIAN|https://www.marriott.com/hotels/travel/xiywh-w-xian/|333 Qujiang Chi East Road|Xi\'an|CN|2018-08-01|https://i.travelapi.com/hotels/26000000/25850000/25843300/25843208/9334962d_b.jpg|34.19583|108.98892|953752
Waldorf Astoria Dubai International Financial Centre|https://waldorfastoria3.hilton.com/en/hotels/uae/waldorf-astoria-dubai-international-financial-centre-DXBWAWA/index.html|Burj Daman, Happiness Street, DIFC|Dubai|AE|2019-05-01|https://i.travelapi.com/hotels/34000000/33090000/33086700/33086673/0487e9b7_b.jpg|25.21141|55.28111|1864233
